group_id	items_in_group	lo_value	p	FDR	goodsgrna
hDel_5659__1500	6	7.7727e-01	7.6344e-01	0.986307	0
hDel_6622__250	11	7.7728e-01	7.6848e-01	0.986307	0
hDel_2854__0	12	7.7729e-01	7.7199e-01	0.986307	0
hDel_3869__54250	6	7.7730e-01	7.6344e-01	0.986307	0
hDel_613__500	9	7.7731e-01	7.6440e-01	0.986307	0
hDel_5255__2000	8	7.7738e-01	7.6818e-01	0.986307	0
hDel_1193__6750	8	7.7738e-01	7.6818e-01	0.986307	0
hDel_5221__6000	8	7.7738e-01	7.6818e-01	0.986307	0
hDel_7040__8500	8	7.7738e-01	7.6818e-01	0.986307	0
hDel_4322__2500	8	7.7738e-01	7.6818e-01	0.986307	0
hDel_6692__1000	6	7.7742e-01	7.6344e-01	0.986307	0
hDel_2512__0	6	7.7747e-01	7.6344e-01	0.986307	0
hDel_4097__6500	10	7.7748e-01	7.6717e-01	0.986307	0
hDel_4097__6250	10	7.7748e-01	7.6717e-01	0.986307	0
hDel_793__1250	6	7.7750e-01	7.6344e-01	0.986307	0
hDel_1527__250	8	7.7750e-01	7.6855e-01	0.986307	0
hDel_3610__250	6	7.7754e-01	7.6344e-01	0.986307	0
hDel_1161__0	8	7.7756e-01	7.6855e-01	0.986307	0
hDel_6892__-250	10	7.7769e-01	7.6717e-01	0.986307	0
hDel_3666__0	9	7.7774e-01	7.6525e-01	0.986307	0
hDel_6256__3000	7	7.7779e-01	7.6861e-01	0.986307	0
hDel_5221__3500	5	7.7783e-01	7.6082e-01	0.986307	0
hDel_3807__4750	8	7.7785e-01	7.6855e-01	0.986307	0
hDel_6922__2000	7	7.7790e-01	7.6932e-01	0.986307	0
hDel_3930__500	7	7.7790e-01	7.6932e-01	0.986307	0
hDel_5495__250	7	7.7790e-01	7.6932e-01	0.986307	0
hDel_986__4500	8	7.7790e-01	7.6855e-01	0.986307	0
hDel_2271__6500	6	7.7790e-01	7.6344e-01	0.986307	0
hDel_6241__0	9	7.7792e-01	7.6525e-01	0.986307	0
hDel_1933__1000	6	7.7795e-01	7.6344e-01	0.986307	0
hDel_4972__6250	6	7.7798e-01	7.6344e-01	0.986307	0
hDel_2093__8000	10	7.7802e-01	7.6808e-01	0.986307	0
hDel_3303__9000	7	7.7802e-01	7.6932e-01	0.986307	0
hDel_1195__3250	10	7.7805e-01	7.6808e-01	0.986307	0
hDel_2020__750	10	7.7806e-01	7.6808e-01	0.986307	0
hDel_3321__1750	6	7.7807e-01	7.6344e-01	0.986307	0
hDel_168__0	5	7.7807e-01	7.6082e-01	0.986307	0
hDel_1636__250	10	7.7811e-01	7.6808e-01	0.986307	0
hDel_2881__4500	7	7.7813e-01	7.6932e-01	0.986307	0
hDel_7032__10000	8	7.7815e-01	7.6855e-01	0.986307	0
hDel_1871__0	10	7.7817e-01	7.6851e-01	0.986307	0
hDel_7044__2000	9	7.7819e-01	7.6608e-01	0.986307	0
hDel_494__10000	9	7.7820e-01	7.6608e-01	0.986307	0
hDel_3987__0	5	7.7820e-01	7.6082e-01	0.986307	0
hDel_1633__500	7	7.7824e-01	7.6932e-01	0.986307	0
hDel_6220__250	8	7.7827e-01	7.6855e-01	0.986307	0
hDel_4290__2000	6	7.7827e-01	7.6344e-01	0.986307	0
hDel_7028__4250	5	7.7828e-01	7.6082e-01	0.986307	0
hDel_2665__750	5	7.7828e-01	7.6082e-01	0.986307	0
hDel_5883__0	5	7.7832e-01	7.6082e-01	0.986307	0
hDel_613__32250	7	7.7833e-01	7.6932e-01	0.986307	0
hDel_3565__4750	7	7.7842e-01	7.6932e-01	0.986307	0
hDel_4529__61500	10	7.7844e-01	7.6895e-01	0.986307	0
hDel_5502__14250	6	7.7846e-01	7.6344e-01	0.986307	0
hDel_1995__0	10	7.7847e-01	7.6895e-01	0.986307	0
hDel_4944__2000	6	7.7847e-01	7.6344e-01	0.986307	0
hDel_4556__250	6	7.7855e-01	7.6344e-01	0.986307	0
hDel_354__4250	10	7.7856e-01	7.6895e-01	0.986307	0
hDel_3038__250	8	7.7858e-01	7.6855e-01	0.986307	0
hDel_4200__3000	10	7.7861e-01	7.6895e-01	0.986307	0
hDel_4200__2750	10	7.7861e-01	7.6895e-01	0.986307	0
hDel_3428__1000	5	7.7861e-01	7.6082e-01	0.986307	0
hDel_3428__1250	5	7.7861e-01	7.6082e-01	0.986307	0
hDel_6221__500	6	7.7867e-01	7.6344e-01	0.986307	0
hDel_4050__4000	10	7.7871e-01	7.6983e-01	0.986307	0
hDel_4050__3750	10	7.7871e-01	7.6983e-01	0.986307	0
hDel_3236__3000	7	7.7875e-01	7.6932e-01	0.986307	0
hDel_749__2000	6	7.7877e-01	7.6344e-01	0.986307	0
hDel_5209__500	9	7.7880e-01	7.6689e-01	0.986307	0
hDel_7067__750	5	7.7887e-01	7.6109e-01	0.986307	0
hDel_3310__15000	5	7.7887e-01	7.6109e-01	0.986307	0
hDel_2556__-250	5	7.7887e-01	7.6109e-01	0.986307	0
hDel_7028__7750	9	7.7887e-01	7.6689e-01	0.986307	0
hDel_7028__8000	9	7.7887e-01	7.6689e-01	0.986307	0
hDel_1939__7250	6	7.7896e-01	7.6344e-01	0.986307	0
hDel_758__500	8	7.7907e-01	7.7078e-01	0.986307	0
hDel_1245__0	13	7.7908e-01	7.7905e-01	0.987302	0
hDel_4724__5250	6	7.7912e-01	7.6344e-01	0.986307	0
hDel_4339__0	6	7.7922e-01	7.6404e-01	0.986307	0
hDel_7044__2250	10	7.7922e-01	7.6983e-01	0.986307	0
hDel_6057__4250	6	7.7925e-01	7.6404e-01	0.986307	0
hDel_1394__1250	8	7.7925e-01	7.7151e-01	0.986307	0
hDel_2856__-250	15	7.7931e-01	7.8210e-01	0.987302	0
hDel_7096__27750	8	7.7934e-01	7.7151e-01	0.986307	0
hDel_400__8500	6	7.7946e-01	7.6523e-01	0.986307	0
hDel_6283__3000	7	7.7949e-01	7.7098e-01	0.986307	0
hDel_7066__250	8	7.7951e-01	7.7151e-01	0.986307	0
hDel_401__2000	9	7.7951e-01	7.6689e-01	0.986307	0
hDel_1585__0	9	7.7955e-01	7.6689e-01	0.986307	0
hDel_3280__1750	7	7.7956e-01	7.7132e-01	0.986307	0
hDel_3565__1000	6	7.7957e-01	7.6554e-01	0.986307	0
hDel_5826__2500	9	7.7959e-01	7.6689e-01	0.986307	0
hDel_1394__2500	5	7.7961e-01	7.6192e-01	0.986307	0
hDel_3123__2500	8	7.7972e-01	7.7151e-01	0.986307	0
hDel_353__7250	9	7.7973e-01	7.6689e-01	0.986307	0
hDel_5084__2500	5	7.7973e-01	7.6192e-01	0.986307	0
hDel_4529__20750	6	7.7974e-01	7.6586e-01	0.986307	0
hDel_1883__1250	5	7.7978e-01	7.6192e-01	0.986307	0
hDel_3987__500	10	7.7980e-01	7.7071e-01	0.986307	0
hDel_1005__0	11	7.7981e-01	7.7138e-01	0.986307	0
hDel_6919__0	12	7.7983e-01	7.7302e-01	0.986307	0
hDel_4578__2250	8	7.7984e-01	7.7151e-01	0.986307	0
hDel_2173__13750	6	7.7986e-01	7.6646e-01	0.986307	0
hDel_190__500	5	7.7987e-01	7.6218e-01	0.986307	0
hDel_361__6750	9	7.7987e-01	7.6689e-01	0.986307	0
hDel_4621__2500	5	7.7991e-01	7.6244e-01	0.986307	0
hDel_5562__17500	10	7.8000e-01	7.7159e-01	0.986307	0
hDel_2909__2000	7	7.8001e-01	7.7198e-01	0.986307	0
hDel_6192__500	10	7.8010e-01	7.7159e-01	0.986307	0
hDel_2677__750	7	7.8013e-01	7.7265e-01	0.986307	0
hDel_659__250	7	7.8013e-01	7.7265e-01	0.986307	0
hDel_4691__1000	8	7.8022e-01	7.7151e-01	0.986307	0
hDel_5755__0	8	7.8022e-01	7.7151e-01	0.986307	0
hDel_6221__250	7	7.8025e-01	7.7265e-01	0.986307	0
hDel_843__20000	7	7.8032e-01	7.7265e-01	0.986307	0
hDel_4097__1750	9	7.8036e-01	7.6689e-01	0.986307	0
hDel_1720__0	6	7.8050e-01	7.6702e-01	0.986307	0
hDel_612__250	8	7.8054e-01	7.7152e-01	0.986307	0
hDel_612__500	8	7.8054e-01	7.7152e-01	0.986307	0
hDel_3241__1000	10	7.8054e-01	7.7159e-01	0.986307	0
hDel_518__8000	9	7.8062e-01	7.6689e-01	0.986307	0
hDel_3341__-250	5	7.8063e-01	7.6245e-01	0.986307	0
hDel_3113__250	6	7.8063e-01	7.6702e-01	0.986307	0
hDel_3560__2250	6	7.8063e-01	7.6702e-01	0.986307	0
hDel_4367__3500	9	7.8070e-01	7.6689e-01	0.986307	0
hDel_7028__29000	10	7.8071e-01	7.7159e-01	0.986307	0
hDel_5609__0	13	7.8078e-01	7.8014e-01	0.987302	0
hDel_1193__8250	9	7.8079e-01	7.6689e-01	0.986307	0
hDel_1193__8000	9	7.8079e-01	7.6689e-01	0.986307	0
hDel_3185__250	9	7.8080e-01	7.6689e-01	0.986307	0
hDel_527__3000	8	7.8083e-01	7.7152e-01	0.986307	0
hDel_2497__6500	8	7.8084e-01	7.7152e-01	0.986307	0
hDel_5349__1250	6	7.8087e-01	7.6732e-01	0.986307	0
hDel_2620__2750	7	7.8089e-01	7.7332e-01	0.986307	0
hDel_404__1250	8	7.8097e-01	7.7152e-01	0.986307	0
hDel_1493__750	6	7.8103e-01	7.6821e-01	0.986307	0
hDel_402__0	9	7.8104e-01	7.6854e-01	0.986307	0
hDel_2606__500	9	7.8104e-01	7.6854e-01	0.986307	0
hDel_402__250	9	7.8104e-01	7.6854e-01	0.986307	0
hDel_1445__0	7	7.8108e-01	7.7332e-01	0.986307	0
hDel_6119__6750	7	7.8108e-01	7.7332e-01	0.986307	0
hDel_27__0	11	7.8110e-01	7.7234e-01	0.986307	0
hDel_5583__2250	10	7.8111e-01	7.7203e-01	0.986307	0
hDel_2397__2000	9	7.8113e-01	7.6854e-01	0.986307	0
hDel_2397__2250	9	7.8113e-01	7.6854e-01	0.986307	0
hDel_4644__4000	7	7.8120e-01	7.7332e-01	0.986307	0
hDel_4263__750	8	7.8121e-01	7.7152e-01	0.986307	0
hDel_2529__0	10	7.8122e-01	7.7247e-01	0.986307	0
hDel_1490__8250	10	7.8122e-01	7.7247e-01	0.986307	0
hDel_2049__500	9	7.8124e-01	7.6854e-01	0.986307	0
hDel_3570__0	8	7.8132e-01	7.7152e-01	0.986307	0
hDel_2440__1000	8	7.8132e-01	7.7152e-01	0.986307	0
hDel_2363__1750	8	7.8132e-01	7.7152e-01	0.986307	0
hDel_1836__2250	9	7.8133e-01	7.6854e-01	0.986307	0
hDel_330__4000	6	7.8138e-01	7.6880e-01	0.986307	0
hDel_2585__250	8	7.8143e-01	7.7152e-01	0.986307	0
hDel_6210__0	9	7.8148e-01	7.6854e-01	0.986307	0
hDel_2352__1750	7	7.8149e-01	7.7364e-01	0.986307	0
hDel_1113__4750	5	7.8149e-01	7.6506e-01	0.986307	0
hDel_2476__12500	9	7.8157e-01	7.6854e-01	0.986307	0
hDel_552__4750	7	7.8159e-01	7.7397e-01	0.986307	0
hDel_4397__7250	10	7.8171e-01	7.7247e-01	0.986307	0
hDel_1330__6000	9	7.8182e-01	7.6854e-01	0.986307	0
hDel_2410__0	13	7.8189e-01	7.8122e-01	0.987302	0
hDel_5131__750	5	7.8192e-01	7.6558e-01	0.986307	0
hDel_3562__3250	7	7.8203e-01	7.7397e-01	0.986307	0
hDel_2635__3750	10	7.8207e-01	7.7247e-01	0.986307	0
hDel_1872__0	11	7.8207e-01	7.7234e-01	0.986307	0
hDel_3519__250	6	7.8220e-01	7.6938e-01	0.986307	0
hDel_5803__500	7	7.8226e-01	7.7397e-01	0.986307	0
hDel_6359__5250	6	7.8226e-01	7.6938e-01	0.986307	0
hDel_2155__0	6	7.8226e-01	7.6938e-01	0.986307	0
hDel_1330__1250	10	7.8227e-01	7.7247e-01	0.986307	0
hDel_1070__250	14	7.8230e-01	7.8624e-01	0.987379	0
hDel_7032__10500	8	7.8247e-01	7.7225e-01	0.986307	0
hDel_428__500	5	7.8249e-01	7.6609e-01	0.986307	0
hDel_3558__2750	7	7.8257e-01	7.7428e-01	0.986307	0
hDel_3558__3000	7	7.8257e-01	7.7428e-01	0.986307	0
hDel_516__42500	7	7.8257e-01	7.7428e-01	0.986307	0
hDel_4227__500	7	7.8257e-01	7.7428e-01	0.986307	0
hDel_7021__1750	10	7.8259e-01	7.7335e-01	0.986307	0
hDel_5738__40250	7	7.8267e-01	7.7459e-01	0.986403	0
hDel_2402__0	10	7.8268e-01	7.7335e-01	0.986307	0
hDel_843__23250	6	7.8269e-01	7.7112e-01	0.986307	0
hDel_5368__750	6	7.8275e-01	7.7112e-01	0.986307	0
hDel_5144__-250	12	7.8276e-01	7.7402e-01	0.986307	0
hDel_7086__3250	7	7.8282e-01	7.7459e-01	0.986403	0
hDel_7086__3500	7	7.8282e-01	7.7459e-01	0.986403	0
hDel_5570__250	6	7.8282e-01	7.7171e-01	0.986307	0
hDel_2350__1250	10	7.8290e-01	7.7335e-01	0.986307	0
hDel_796__0	7	7.8290e-01	7.7492e-01	0.986462	0
hDel_394__2000	9	7.8291e-01	7.7017e-01	0.986307	0
hDel_2823__1000	10	7.8296e-01	7.7335e-01	0.986307	0
hDel_6394__17250	5	7.8297e-01	7.6609e-01	0.986307	0
hDel_6056__-250	14	7.8299e-01	7.8624e-01	0.987379	0
hDel_6158__0	9	7.8303e-01	7.7017e-01	0.986307	0
hDel_4992__3250	10	7.8303e-01	7.7335e-01	0.986307	0
hDel_3130__6750	8	7.8313e-01	7.7225e-01	0.986307	0
hDel_1661__250	9	7.8316e-01	7.7017e-01	0.986307	0
hDel_1892__0	10	7.8320e-01	7.7335e-01	0.986307	0
hDel_4610__2250	7	7.8325e-01	7.7524e-01	0.986725	0
hDel_4397__8250	9	7.8325e-01	7.7017e-01	0.986307	0
hDel_5373__2250	8	7.8327e-01	7.7225e-01	0.986307	0
hDel_3644__250	8	7.8327e-01	7.7225e-01	0.986307	0
hDel_3644__500	8	7.8327e-01	7.7225e-01	0.986307	0
hDel_279__250	9	7.8333e-01	7.7017e-01	0.986307	0
hDel_4529__54250	9	7.8333e-01	7.7017e-01	0.986307	0
hDel_3726__1250	9	7.8333e-01	7.7017e-01	0.986307	0
hDel_1899__0	8	7.8340e-01	7.7225e-01	0.986307	0
hDel_1899__250	8	7.8340e-01	7.7225e-01	0.986307	0
hDel_5536__0	5	7.8343e-01	7.6635e-01	0.986307	0
hDel_5738__43000	8	7.8345e-01	7.7225e-01	0.986307	0
hDel_3637__1250	6	7.8345e-01	7.7171e-01	0.986307	0
hDel_7114__250	10	7.8346e-01	7.7335e-01	0.986307	0
hDel_3224__3250	9	7.8350e-01	7.7017e-01	0.986307	0
hDel_175__250	5	7.8352e-01	7.6688e-01	0.986307	0
hDel_2961__1000	10	7.8360e-01	7.7335e-01	0.986307	0
hDel_3349__3500	7	7.8362e-01	7.7591e-01	0.986986	0
hDel_2667__750	5	7.8365e-01	7.6765e-01	0.986307	0
hDel_6670__-250	8	7.8366e-01	7.7225e-01	0.986307	0
hDel_6505__4500	8	7.8366e-01	7.7225e-01	0.986307	0
hDel_106__0	6	7.8369e-01	7.7171e-01	0.986307	0
hDel_347__4250	8	7.8377e-01	7.7225e-01	0.986307	0
hDel_3869__58000	10	7.8383e-01	7.7335e-01	0.986307	0
hDel_3869__58250	10	7.8383e-01	7.7335e-01	0.986307	0
hDel_3762__1000	5	7.8386e-01	7.6818e-01	0.986307	0
hDel_1978__0	8	7.8387e-01	7.7225e-01	0.986307	0
hDel_2918__3750	8	7.8387e-01	7.7225e-01	0.986307	0
hDel_5826__7000	8	7.8394e-01	7.7225e-01	0.986307	0
hDel_7126__0	6	7.8396e-01	7.7231e-01	0.986307	0
hDel_7028__41250	5	7.8404e-01	7.6818e-01	0.986307	0
hDel_4927__3000	9	7.8407e-01	7.7017e-01	0.986307	0
hDel_5310__500	8	7.8408e-01	7.7225e-01	0.986307	0
hDel_2775__5750	8	7.8408e-01	7.7225e-01	0.986307	0
hDel_1015__0	5	7.8410e-01	7.6818e-01	0.986307	0
hDel_6964__1000	10	7.8416e-01	7.7335e-01	0.986307	0
hDel_1921__1750	9	7.8423e-01	7.7099e-01	0.986307	0
hDel_6139__0	8	7.8429e-01	7.7300e-01	0.986307	0
hDel_4630__0	8	7.8429e-01	7.7300e-01	0.986307	0
hDel_5603__500	6	7.8432e-01	7.7290e-01	0.986307	0
hDel_1436__0	13	7.8434e-01	7.8226e-01	0.987302	0
hDel_4155__3250	6	7.8434e-01	7.7290e-01	0.986307	0
hDel_6849__0	9	7.8435e-01	7.7099e-01	0.986307	0
hDel_4964__3500	9	7.8439e-01	7.7180e-01	0.986307	0
hDel_4555__250	7	7.8442e-01	7.7657e-01	0.987302	0
hDel_518__11750	9	7.8443e-01	7.7180e-01	0.986307	0
hDel_2941__500	8	7.8443e-01	7.7300e-01	0.986307	0
hDel_2941__750	8	7.8443e-01	7.7300e-01	0.986307	0
hDel_3492__2500	6	7.8447e-01	7.7347e-01	0.986307	0
hDel_7235__12500	5	7.8456e-01	7.6922e-01	0.986307	0
hDel_118__3750	6	7.8457e-01	7.7347e-01	0.986307	0
hDel_3104__-250	12	7.8457e-01	7.7710e-01	0.987302	0
hDel_5839__2000	8	7.8461e-01	7.7337e-01	0.986307	0
hDel_5839__1750	8	7.8461e-01	7.7337e-01	0.986307	0
hDel_343__6500	7	7.8461e-01	7.7720e-01	0.987302	0
hDel_359__0	6	7.8465e-01	7.7347e-01	0.986307	0
hDel_2491__250	7	7.8483e-01	7.7720e-01	0.987302	0
hDel_1491__750	8	7.8485e-01	7.7374e-01	0.986307	0
hDel_3180__750	6	7.8485e-01	7.7347e-01	0.986307	0
hDel_3778__-250	12	7.8488e-01	7.7710e-01	0.987302	0
hDel_5743__250	6	7.8489e-01	7.7347e-01	0.986307	0
hDel_3584__6750	5	7.8490e-01	7.6922e-01	0.986307	0
hDel_717__0	17	7.8494e-01	7.8353e-01	0.987302	0
hDel_4972__6000	6	7.8495e-01	7.7347e-01	0.986307	0
hDel_4933__2250	5	7.8496e-01	7.6975e-01	0.986307	0
hDel_2438__0	10	7.8497e-01	7.7422e-01	0.986307	0
hDel_6023__500	7	7.8503e-01	7.7720e-01	0.987302	0
hDel_540__0	14	7.8506e-01	7.8844e-01	0.987744	0
hDel_1726__750	9	7.8516e-01	7.7180e-01	0.986307	0
hDel_6418__252000	7	7.8518e-01	7.7720e-01	0.987302	0
hDel_3882__-250	9	7.8521e-01	7.7180e-01	0.986307	0
hDel_4397__2500	10	7.8524e-01	7.7422e-01	0.986307	0
hDel_4397__2750	10	7.8524e-01	7.7422e-01	0.986307	0
hDel_2413__250	8	7.8524e-01	7.7374e-01	0.986307	0
hDel_3147__250	8	7.8528e-01	7.7374e-01	0.986307	0
hDel_4200__1250	10	7.8531e-01	7.7422e-01	0.986307	0
hDel_3658__0	6	7.8534e-01	7.7375e-01	0.986307	0
hDel_6080__0	8	7.8536e-01	7.7374e-01	0.986307	0
hDel_1398__1500	8	7.8547e-01	7.7374e-01	0.986307	0
hDel_6541__0	7	7.8548e-01	7.7720e-01	0.987302	0
hDel_6541__250	7	7.8548e-01	7.7720e-01	0.987302	0
hDel_4145__3250	7	7.8549e-01	7.7720e-01	0.987302	0
hDel_2827__250	9	7.8549e-01	7.7261e-01	0.986307	0
hDel_6227__-250	9	7.8552e-01	7.7261e-01	0.986307	0
hDel_3265__5000	6	7.8556e-01	7.7403e-01	0.986307	0
hDel_5562__17750	10	7.8558e-01	7.7422e-01	0.986307	0
hDel_950__3500	5	7.8563e-01	7.7055e-01	0.986307	0
hDel_4016__250	6	7.8563e-01	7.7403e-01	0.986307	0
hDel_1322__0	8	7.8571e-01	7.7374e-01	0.986307	0
hDel_1176__1250	7	7.8576e-01	7.7751e-01	0.987302	0
hDel_2327__9000	9	7.8593e-01	7.7261e-01	0.986307	0
hDel_5703__-250	10	7.8596e-01	7.7422e-01	0.986307	0
hDel_1747__-250	6	7.8598e-01	7.7403e-01	0.986307	0
hDel_766__3000	10	7.8598e-01	7.7422e-01	0.986307	0
hDel_6367__2250	7	7.8603e-01	7.7781e-01	0.987302	0
hDel_6367__2000	7	7.8603e-01	7.7781e-01	0.987302	0
hDel_3379__22750	8	7.8605e-01	7.7374e-01	0.986307	0
hDel_3865__2500	6	7.8606e-01	7.7403e-01	0.986307	0
hDel_921__0	6	7.8610e-01	7.7403e-01	0.986307	0
hDel_725__4000	9	7.8612e-01	7.7342e-01	0.986307	0
hDel_6237__1250	8	7.8613e-01	7.7374e-01	0.986307	0
hDel_6948__500	6	7.8618e-01	7.7403e-01	0.986307	0
hDel_2525__750	5	7.8618e-01	7.7109e-01	0.986307	0
hDel_2525__1000	5	7.8618e-01	7.7109e-01	0.986307	0
hDel_4771__0	7	7.8620e-01	7.7781e-01	0.987302	0
hDel_4367__9250	10	7.8623e-01	7.7422e-01	0.986307	0
hDel_4367__9000	10	7.8623e-01	7.7422e-01	0.986307	0
hDel_6803__250	9	7.8624e-01	7.7342e-01	0.986307	0
hDel_1031__3500	8	7.8625e-01	7.7374e-01	0.986307	0
hDel_3869__50000	6	7.8628e-01	7.7403e-01	0.986307	0
hDel_1909__0	9	7.8634e-01	7.7342e-01	0.986307	0
hDel_5559__750	5	7.8637e-01	7.7136e-01	0.986307	0
hDel_5826__11250	8	7.8641e-01	7.7374e-01	0.986307	0
hDel_1136__0	11	7.8642e-01	7.7329e-01	0.986307	0
hDel_5597__2250	10	7.8650e-01	7.7422e-01	0.986307	0
hDel_960__0	7	7.8653e-01	7.7781e-01	0.987302	0
hDel_3380__5250	8	7.8654e-01	7.7374e-01	0.986307	0
hDel_905__3750	7	7.8655e-01	7.7781e-01	0.987302	0
hDel_342__0	10	7.8656e-01	7.7422e-01	0.986307	0
hDel_2275__8000	5	7.8656e-01	7.7136e-01	0.986307	0
hDel_377__0	5	7.8660e-01	7.7136e-01	0.986307	0
hDel_636__13250	9	7.8665e-01	7.7342e-01	0.986307	0
hDel_4013__7750	10	7.8666e-01	7.7422e-01	0.986307	0
hDel_2343__1500	6	7.8667e-01	7.7432e-01	0.986323	0
hDel_480__1000	9	7.8669e-01	7.7342e-01	0.986307	0
hDel_3426__250	9	7.8670e-01	7.7342e-01	0.986307	0
hDel_1902__4250	10	7.8671e-01	7.7422e-01	0.986307	0
hDel_1094__2500	9	7.8672e-01	7.7342e-01	0.986307	0
hDel_4784__0	12	7.8675e-01	7.7911e-01	0.987302	0
hDel_4649__1250	5	7.8680e-01	7.7187e-01	0.986307	0
hDel_6163__500	10	7.8685e-01	7.7422e-01	0.986307	0
hDel_396__24250	10	7.8685e-01	7.7422e-01	0.986307	0
hDel_2889__0	7	7.8685e-01	7.7781e-01	0.987302	0
hDel_2294__250	7	7.8690e-01	7.7781e-01	0.987302	0
hDel_3229__3000	8	7.8696e-01	7.7590e-01	0.986986	0
hDel_6737__1000	9	7.8698e-01	7.7342e-01	0.986307	0
hDel_4850__3250	10	7.8701e-01	7.7422e-01	0.986307	0
hDel_2093__7500	9	7.8702e-01	7.7342e-01	0.986307	0
hDel_2689__6250	10	7.8707e-01	7.7422e-01	0.986307	0
hDel_2836__500	7	7.8715e-01	7.7848e-01	0.987302	0
hDel_4450__33750	7	7.8717e-01	7.7848e-01	0.987302	0
hDel_4450__34000	7	7.8717e-01	7.7848e-01	0.987302	0
hDel_1519__2500	9	7.8718e-01	7.7342e-01	0.986307	0
hDel_1519__2750	9	7.8718e-01	7.7342e-01	0.986307	0
hDel_2801__1500	8	7.8721e-01	7.7661e-01	0.987302	0
hDel_5738__73000	9	7.8724e-01	7.7342e-01	0.986307	0
hDel_7115__4750	8	7.8728e-01	7.7661e-01	0.987302	0
hDel_1927__8000	9	7.8728e-01	7.7342e-01	0.986307	0
hDel_4810__1000	5	7.8730e-01	7.7237e-01	0.986307	0
hDel_5314__250	5	7.8733e-01	7.7237e-01	0.986307	0
hDel_6140__4250	10	7.8736e-01	7.7422e-01	0.986307	0
hDel_5741__1000	6	7.8741e-01	7.7462e-01	0.986403	0
hDel_3309__0	5	7.8746e-01	7.7237e-01	0.986307	0
hDel_6194__-250	16	7.8748e-01	7.9064e-01	0.987744	0
hDel_1906__0	10	7.8748e-01	7.7422e-01	0.986307	0
hDel_3978__1500	6	7.8752e-01	7.7462e-01	0.986403	0
hDel_2574__2000	5	7.8758e-01	7.7317e-01	0.986307	0
hDel_779__750	9	7.8758e-01	7.7420e-01	0.986307	0
hDel_3373__47750	9	7.8758e-01	7.7420e-01	0.986307	0
hDel_3861__2000	7	7.8761e-01	7.7848e-01	0.987302	0
hDel_2978__-250	10	7.8765e-01	7.7422e-01	0.986307	0
hDel_2718__5250	10	7.8770e-01	7.7422e-01	0.986307	0
hDel_5221__8750	7	7.8772e-01	7.7848e-01	0.987302	0
hDel_6359__3250	5	7.8772e-01	7.7394e-01	0.986307	0
hDel_3761__500	6	7.8774e-01	7.7462e-01	0.986403	0
hDel_1172__500	5	7.8778e-01	7.7394e-01	0.986307	0
hDel_60__750	10	7.8781e-01	7.7422e-01	0.986307	0
hDel_3890__0	8	7.8785e-01	7.7807e-01	0.987302	0
hDel_3145__1500	5	7.8786e-01	7.7394e-01	0.986307	0
hDel_866__1750	5	7.8788e-01	7.7394e-01	0.986307	0
hDel_1249__250	7	7.8792e-01	7.7848e-01	0.987302	0
hDel_2294__5500	6	7.8793e-01	7.7462e-01	0.986403	0
hDel_2581__7500	8	7.8793e-01	7.7807e-01	0.987302	0
hDel_2275__750	7	7.8796e-01	7.7848e-01	0.987302	0
hDel_3838__3750	7	7.8801e-01	7.7848e-01	0.987302	0
hDel_4306__750	10	7.8802e-01	7.7422e-01	0.986307	0
hDel_4938__0	8	7.8807e-01	7.7807e-01	0.987302	0
hDel_5269__1750	8	7.8817e-01	7.7807e-01	0.987302	0
hDel_1223__5000	10	7.8817e-01	7.7422e-01	0.986307	0
hDel_1223__4750	10	7.8817e-01	7.7422e-01	0.986307	0
hDel_5337__10250	6	7.8829e-01	7.7518e-01	0.986688	0
hDel_228__1250	9	7.8829e-01	7.7498e-01	0.986462	0
hDel_6563__1500	10	7.8830e-01	7.7422e-01	0.986307	0
hDel_2793__250	7	7.8830e-01	7.7848e-01	0.987302	0
hDel_6504__0	5	7.8832e-01	7.7444e-01	0.986403	0
hDel_1528__1500	8	7.8834e-01	7.7807e-01	0.987302	0
hDel_6887__250	8	7.8834e-01	7.7807e-01	0.987302	0
hDel_3186__2000	8	7.8834e-01	7.7807e-01	0.987302	0
hDel_3740__5750	7	7.8834e-01	7.7848e-01	0.987302	0
hDel_4633__2500	10	7.8838e-01	7.7422e-01	0.986307	0
hDel_3379__6000	6	7.8844e-01	7.7576e-01	0.986986	0
hDel_2772__25250	6	7.8847e-01	7.7576e-01	0.986986	0
hDel_2905__0	8	7.8852e-01	7.7807e-01	0.987302	0
hDel_6676__1750	9	7.8854e-01	7.7498e-01	0.986462	0
hDel_4912__0	9	7.8858e-01	7.7498e-01	0.986462	0
hDel_6532__0	7	7.8860e-01	7.7848e-01	0.987302	0
hDel_4529__20250	9	7.8865e-01	7.7498e-01	0.986462	0
hDel_4963__0	8	7.8870e-01	7.7807e-01	0.987302	0
hDel_6345__1000	10	7.8872e-01	7.7599e-01	0.986986	0
hDel_3355__0	7	7.8886e-01	7.7848e-01	0.987302	0
hDel_5047__0	6	7.8888e-01	7.7576e-01	0.986986	0
hDel_2918__2750	5	7.8889e-01	7.7492e-01	0.986462	0
hDel_755__500	9	7.8891e-01	7.7498e-01	0.986462	0
hDel_956__1750	5	7.8896e-01	7.7492e-01	0.986462	0
hDel_3281__2750	9	7.8906e-01	7.7498e-01	0.986462	0
